mmsi,link,users,responses,longliner,pursseiner,trawler,reefers,multigear,other fishing,notfishing,multiple,baddata,not known,other,othertext,websitesfound
412413956,http://crowd.globalfishingwatch.org/project/maptests2/task/505,"vaiduke2,juliecharbonneau,ninagalle,clairechristie,stephanielewis,sidneyblack-rotchin",6,,,,,,1,,,,5,,,
412286805,http://crowd.globalfishingwatch.org/project/maptests2/task/506,"vaiduke2,juliecharbonneau,ninagalle,clairechristie,stephanielewis",5,,,,,,1,1,,,3,,,
251576540,http://crowd.globalfishingwatch.org/project/maptests2/task/507,"vaiduke2,clairechristie,sidneyblack-rotchin,stephanielewis,juliecharbonneau,ninagalle,katepepler",7,1,,1,,,2,,,,2,1,Looks like a long liner from the photos,"http://www.ship-photos.net/blog/2014/08/07/1971-stakasteinn-gk-132---iceland/,http://www.ship-photos.net/blog/2012/06/22/stakasteinn_gk-132_iceland_-_small_longline_fishing_boat_/,http://www.itu.int/online/mms/mars/ship_detail.sh?lang=en&2220518&STAKASTEINN"
900019534,http://crowd.globalfishingwatch.org/project/maptests2/task/508,"vaiduke2,clairechristie,stephanielewis,katepepler,juliecharbonneau",5,,,,,,1,1,,1,2,,,
412421998,http://crowd.globalfishingwatch.org/project/maptests2/task/509,"vaiduke2,clairechristie,stephanielewis,katepepler,juliecharbonneau",5,,,,,,1,,,1,3,,,
412430411,http://crowd.globalfishingwatch.org/project/maptests2/task/510,"vaiduke2,stephanielewis,katepepler,juliecharbonneau,clairechristie,ninagalle",6,,,1,,,1,,,2,2,,,
412418804,http://crowd.globalfishingwatch.org/project/maptests2/task/511,"vaiduke2,stephanielewis,katepepler,juliecharbonneau,clairechristie",5,,,,,,1,,,1,3,,,
224020790,http://crowd.globalfishingwatch.org/project/maptests2/task/512,"vaiduke2,stephanielewis,katepepler,juliecharbonneau,clairechristie",5,4,,,,,,,,,1,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28038475&search_type=simple&search_id=9756,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28038475&search_type=advanced&search_id=1242,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28038474&search_type=CFR&search_id=,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28038475&search_type=advanced&search_id=2579"
412422289,http://crowd.globalfishingwatch.org/project/maptests2/task/513,"vaiduke2,stephanielewis,katepepler,juliecharbonneau,sidneyblack-rotchin,clairechristie",6,,,,,,1,,,1,4,,,
412698540,http://crowd.globalfishingwatch.org/project/maptests2/task/514,"vaiduke2,stephanielewis,katepepler,juliecharbonneau,isabelfleisher",5,,,,,,,,,5,,,,
412300862,http://crowd.globalfishingwatch.org/project/maptests2/task/515,"vaiduke2,stephanielewis,katepepler,juliecharbonneau,isabelfleisher",5,,,,,,,,,2,3,,,
259595000,http://crowd.globalfishingwatch.org/project/maptests2/task/516,"vaiduke2,stephanielewis,katepepler,juliecharbonneau,sidneyblack-rotchin",5,1,2,,,,1,,,,,1,"The data is bad, but the description on the website says Purse seine and trawling ","http://www.ingerhildur.no/historie/,https://www.imr.no/filarkiv/2011/10/referencefleet.web.2010.pdf/en,https://www.imr.no/filarkiv/2011/10/referencefleet.web.2010.pdf/en,http://ship-info.com/prog/skip.asp?id=K111814,http://www.marinetraffic.com/en/ais/details/ships/259595000"
413214763,http://crowd.globalfishingwatch.org/project/maptests2/task/517,"vaiduke2,stephanielewis,katepepler,juliecharbonneau,sidneyblack-rotchin",5,,,,,,1,,,1,3,,,
900412851,http://crowd.globalfishingwatch.org/project/maptests2/task/518,"vaiduke2,stephanielewis,katepepler,juliecharbonneau,sidneyblack-rotchin",5,,,,,,,,,2,3,,,
412469752,http://crowd.globalfishingwatch.org/project/maptests2/task/519,"vaiduke2,stephanielewis,juliecharbonneau,ninagalle,sidneyblack-rotchin",5,,,,,,,,,1,4,,,
412460866,http://crowd.globalfishingwatch.org/project/maptests2/task/520,"vaiduke2,stephanielewis,juliecharbonneau,ninagalle,sidneyblack-rotchin",5,,,,,,,,,1,4,,,
412427022,http://crowd.globalfishingwatch.org/project/maptests2/task/521,"vaiduke2,stephanielewis,juliecharbonneau,ninagalle,sidneyblack-rotchin",5,,,,,,1,,,1,3,,,
431702990,http://crowd.globalfishingwatch.org/project/maptests2/task/522,"vaiduke2,stephanielewis,juliecharbonneau,ninagalle,sidneyblack-rotchin",5,5,,,,,,,,,,,,"http://www.fao.org/figis/vrmf/finder/!/display/vessel/IMO/9073397#.VqKigiorLWI,https://www.wcpfc.int/node/13448,http://www.fao.org/figis/vrmf/finder/FFA/!/display/vessel/UID/000000628#.VsIq5PkrLIU,http://www.fao.org/figis/vrmf/finder/search/#quick,http://www.marinetraffic.com/en/ais/details/ships/431702990"
412330746,http://crowd.globalfishingwatch.org/project/maptests2/task/523,"vaiduke2,stephanielewis,ninagalle,sidneyblack-rotchin,isabelfleisher",5,,,,,,1,,,,4,,,
412418459,http://crowd.globalfishingwatch.org/project/maptests2/task/524,"vaiduke2,stephanielewis,juliecharbonneau,ninagalle,katepepler",5,,,1,,,1,,,,3,,,
235090864,http://crowd.globalfishingwatch.org/project/maptests2/task/525,"vaiduke2,stephanielewis,juliecharbonneau,ninagalle,katepepler",5,,,,,,2,,,,1,2,"multi_gear,multi_gear","http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28222777&search_type=advanced&search_id=6547,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28222777&search_type=advanced&search_id=4067,http://www.fao.org/figis/vrmf/finder/search/#advanced"
900264110,http://crowd.globalfishingwatch.org/project/maptests2/task/526,"vaiduke2,stephanielewis,juliecharbonneau,ninagalle,sidneyblack-rotchin",5,,,,,,,,,1,4,,,
412418411,http://crowd.globalfishingwatch.org/project/maptests2/task/527,"vaiduke2,juliecharbonneau,ninagalle,sidneyblack-rotchin,katepepler",5,,,,,,1,,,1,3,,,
228258000,http://crowd.globalfishingwatch.org/project/maptests2/task/528,"vaiduke2,juliecharbonneau,ninagalle,sidneyblack-rotchin,katepepler",5,,,5,,,,,,,,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28368928&search_type=simple&search_id=7947,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28368928&search_type=advanced&search_id=9509,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28368928&search_type=advanced&search_id=6772,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28368924&search_type=simple&search_id=8791,http://www.fao.org/figis/vrmf/finder/search/#basic"
412412192,http://crowd.globalfishingwatch.org/project/maptests2/task/529,"vaiduke2,juliecharbonneau,ninagalle,katepepler,isabelfleisher",5,,,,,,1,,,1,3,,,
271062117,http://crowd.globalfishingwatch.org/project/maptests2/task/530,"vaiduke2,juliecharbonneau,ninagalle,katepepler,sidneyblack-rotchin",5,,3,,,,2,,,,,,,"http://www.fao.org/figis/vrmf/finder/!/display/vessel/UID/000007026#.VsUk8vkrLIU,http://www.fao.org/figis/vrmf/finder/search/#quick,http://www.fao.org/figis/vrmf/finder/search/#basic"
412202537,http://crowd.globalfishingwatch.org/project/maptests2/task/531,"vaiduke2,juliecharbonneau,katepepler,clairechristie,isabelfleisher",5,,,,,,1,,,1,3,,,
412568997,http://crowd.globalfishingwatch.org/project/maptests2/task/532,"vaiduke2,juliecharbonneau,katepepler,clairechristie,isabelfleisher",5,,,,,,,,,2,3,,,
800036705,http://crowd.globalfishingwatch.org/project/maptests2/task/533,"vaiduke2,juliecharbonneau,katepepler,clairechristie,sidneyblack-rotchin,isabelfleisher",6,,,,,,1,1,,3,1,,,
367416270,http://crowd.globalfishingwatch.org/project/maptests2/task/534,"vaiduke2,juliecharbonneau,katepepler,clairechristie,sidneyblack-rotchin",5,,1,,,,3,,,,1,,,"http://www.fao.org/figis/vrmf/finder/search/#basic,http://alaska-native-news.com/coast-guard-medevacs-crewmember-from-fv-icy-mist-13903"
412413602,http://crowd.globalfishingwatch.org/project/maptests2/task/535,"vaiduke2,juliecharbonneau,katepepler,clairechristie,sidneyblack-rotchin",5,,,,,,1,,,1,3,,,
412418986,http://crowd.globalfishingwatch.org/project/maptests2/task/536,"vaiduke2,juliecharbonneau,katepepler,clairechristie,sidneyblack-rotchin",5,,,,,,,,,2,3,,,
412423422,http://crowd.globalfishingwatch.org/project/maptests2/task/537,"vaiduke2,juliecharbonneau,katepepler,clairechristie,sidneyblack-rotchin",5,,,,,,1,,,1,3,,,
247063630,http://crowd.globalfishingwatch.org/project/maptests2/task/538,"vaiduke2,juliecharbonneau,katepepler,clairechristie,sidneyblack-rotchin",5,,,2,,,,,,,1,2,",multi_gear","http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27924405&search_type=simple&search_id=376,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27924409&search_type=advanced&search_id=9584,http://www.fao.org/figis/vrmf/finder/search/#basic,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27924408&search_type=simple&search_id=601"
412213273,http://crowd.globalfishingwatch.org/project/maptests2/task/539,"vaiduke2,juliecharbonneau,katepepler,sidneyblack-rotchin,clairechristie",5,,,,,,1,,,1,3,,,
699889966,http://crowd.globalfishingwatch.org/project/maptests2/task/540,"vaiduke2,juliecharbonneau,katepepler,sidneyblack-rotchin,isabelfleisher",5,,,,,,,,,2,3,,,
251080110,http://crowd.globalfishingwatch.org/project/maptests2/task/541,"vaiduke2,juliecharbonneau,katepepler,isabelfleisher,clairechristie",5,1,1,,,,1,,,,2,,,"http://www.shipspotting.com/gallery/photo.php?lid=1910765,http://www.marinetraffic.com/en/ais/details/ships/251080110,http://www.fao.org/figis/vrmf/finder/search/#basic,http://www.shipspotting.com/gallery/photo.php?lid=1910765"
210000009,http://crowd.globalfishingwatch.org/project/maptests2/task/542,"vaiduke2,juliecharbonneau,clairechristie,stephanielewis,sidneyblack-rotchin",5,,,,,,,,,1,4,,,
205155000,http://crowd.globalfishingwatch.org/project/maptests2/task/543,"vaiduke2,juliecharbonneau,katepepler,clairechristie,stephanielewis",5,,,4,,,,,,,1,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28096479&search_type=simple&search_id=3736,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28096479&search_type=advanced&search_id=8399,https://gisis.imo.org/Public/SHIPS/Default.aspx,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28096479&search_type=advanced&search_id=2687http://www.whofishesfar.org/vessels/1702 "
412328001,http://crowd.globalfishingwatch.org/project/maptests2/task/544,"vaiduke2,juliecharbonneau,katepepler,clairechristie,stephanielewis",5,,,,,,1,,,1,3,,,
